route,page_role,query_type,query,result_count,exact_rank,first_result,first_result_role
/subjects/math/calculus/derivative-applications/rolles-theorem/,textbook-lesson,slug_without_hyphens,rolles theorem,30,2,/glossary/math/#rolles-theorem,
/subjects/math/calculus/derivative-applications/rolles-theorem/,textbook-lesson,primary_concept,derivative,202,145,/glossary/math/derivative/,glossary-term
/subjects/math/calculus/derivative-applications/rolles-theorem/,textbook-lesson,primary_skill,textbook lesson derivative,318,113,/subjects/math/calculus/formula-sheets/derivative-rules/,formula-sheet
/subjects/math/calculus/derivative-applications/second-derivative-test/,textbook-lesson,exact_title,The Second Derivative Test — Unit 2B,437,1,/subjects/math/calculus/derivative-applications/second-derivative-test/,textbook-lesson
/subjects/math/calculus/derivative-applications/second-derivative-test/,textbook-lesson,short_title,The Second Derivative Test,318,1,/subjects/math/calculus/derivative-applications/second-derivative-test/,textbook-lesson
/subjects/math/calculus/derivative-applications/second-derivative-test/,textbook-lesson,slug_without_hyphens,second derivative test,318,1,/subjects/math/calculus/derivative-applications/second-derivative-test/,textbook-lesson
/subjects/math/calculus/derivative-applications/second-derivative-test/,textbook-lesson,primary_concept,derivative,202,48,/glossary/math/derivative/,glossary-term
/subjects/math/calculus/derivative-applications/second-derivative-test/,textbook-lesson,primary_skill,textbook lesson derivative,318,33,/subjects/math/calculus/formula-sheets/derivative-rules/,formula-sheet
/subjects/math/calculus/derivative-applications/speeding-up-slowing-down/,textbook-lesson,exact_title,Speeding Up and Slowing Down — Unit 2B,394,1,/subjects/math/calculus/derivative-applications/speeding-up-slowing-down/,textbook-lesson
/subjects/math/calculus/derivative-applications/speeding-up-slowing-down/,textbook-lesson,short_title,Speeding Up and Slowing Down,13,1,/subjects/math/calculus/derivative-applications/speeding-up-slowing-down/,textbook-lesson
/subjects/math/calculus/derivative-applications/speeding-up-slowing-down/,textbook-lesson,slug_without_hyphens,speeding up slowing down,13,1,/subjects/math/calculus/derivative-applications/speeding-up-slowing-down/,textbook-lesson
/subjects/math/calculus/derivative-applications/speeding-up-slowing-down/,textbook-lesson,primary_concept,derivative,202,147,/glossary/math/derivative/,glossary-term
/subjects/math/calculus/derivative-applications/speeding-up-slowing-down/,textbook-lesson,primary_skill,textbook lesson derivative,318,115,/subjects/math/calculus/formula-sheets/derivative-rules/,formula-sheet
/subjects/math/calculus/derivative-applications/stopping-distance/,textbook-lesson,exact_title,"Reaction Time, Braking, and Vehicle Stopping Distance — Unit 2B",391,1,/subjects/math/calculus/derivative-applications/stopping-distance/,textbook-lesson
/subjects/math/calculus/derivative-applications/stopping-distance/,textbook-lesson,short_title,"Reaction Time, Braking, and Vehicle Stopping Distance",6,1,/subjects/math/calculus/derivative-applications/stopping-distance/,textbook-lesson
/subjects/math/calculus/derivative-applications/stopping-distance/,textbook-lesson,slug_without_hyphens,stopping distance,3,1,/subjects/math/calculus/derivative-applications/stopping-distance/,textbook-lesson
/subjects/math/calculus/derivative-applications/stopping-distance/,textbook-lesson,primary_concept,derivative,202,141,/glossary/math/derivative/,glossary-term
/subjects/math/calculus/derivative-applications/stopping-distance/,textbook-lesson,primary_skill,textbook lesson derivative,318,110,/subjects/math/calculus/formula-sheets/derivative-rules/,formula-sheet
/subjects/math/calculus/derivative-applications/theorems-shape-concept-quiz/,textbook-lesson,exact_title,Derivative Theorems and Shape Concept Quiz — Unit 2B,449,1,/subjects/math/calculus/derivative-applications/theorems-shape-concept-quiz/,textbook-lesson
/subjects/math/calculus/derivative-applications/theorems-shape-concept-quiz/,textbook-lesson,short_title,Derivative Theorems and Shape Concept Quiz,331,1,/subjects/math/calculus/derivative-applications/theorems-shape-concept-quiz/,textbook-lesson
/subjects/math/calculus/derivative-applications/theorems-shape-concept-quiz/,textbook-lesson,slug_without_hyphens,theorems shape concept quiz,202,1,/subjects/math/calculus/derivative-applications/theorems-shape-concept-quiz/,textbook-lesson
/subjects/math/calculus/derivative-applications/theorems-shape-concept-quiz/,textbook-lesson,primary_concept,derivative,202,29,/glossary/math/derivative/,glossary-term
/subjects/math/calculus/derivative-applications/theorems-shape-concept-quiz/,textbook-lesson,primary_skill,textbook lesson derivative,318,66,/subjects/math/calculus/formula-sheets/derivative-rules/,formula-sheet
/subjects/math/calculus/derivative-applications/theorems-shape-review/,textbook-lesson,exact_title,Derivative Theorems and Shape Review — Unit 2B,436,1,/subjects/math/calculus/derivative-applications/theorems-shape-review/,textbook-lesson
/subjects/math/calculus/derivative-applications/theorems-shape-review/,textbook-lesson,short_title,Derivative Theorems and Shape Review,317,1,/subjects/math/calculus/derivative-applications/theorems-shape-review/,textbook-lesson
/subjects/math/calculus/derivative-applications/theorems-shape-review/,textbook-lesson,slug_without_hyphens,theorems shape review,187,1,/subjects/math/calculus/derivative-applications/theorems-shape-review/,textbook-lesson
/subjects/math/calculus/derivative-applications/theorems-shape-review/,textbook-lesson,primary_concept,derivative,202,35,/glossary/math/derivative/,glossary-term
/subjects/math/calculus/derivative-applications/theorems-shape-review/,textbook-lesson,primary_skill,textbook lesson derivative,318,59,/subjects/math/calculus/formula-sheets/derivative-rules/,formula-sheet
/subjects/math/calculus/derivative-applications/unit-2b-review/,decision-guide,exact_title,Unit 2B Review: Applications of Derivatives,411,1,/subjects/math/calculus/derivative-applications/unit-2b-review/,decision-guide
/subjects/math/calculus/derivative-applications/unit-2b-review/,decision-guide,short_title,Unit 2B Review: Applications of Derivatives,411,1,/subjects/math/calculus/derivative-applications/unit-2b-review/,decision-guide
/subjects/math/calculus/derivative-applications/unit-2b-review/,decision-guide,slug_without_hyphens,unit 2b review,402,1,/subjects/math/calculus/derivative-applications/unit-2b-review/,decision-guide
/subjects/math/calculus/derivative-applications/unit-2b-review/,decision-guide,primary_concept,derivative,202,50,/glossary/math/derivative/,glossary-term
/subjects/math/calculus/derivative-applications/unit-2b-review/,decision-guide,primary_skill,decision guide derivative,233,62,/subjects/math/calculus/visuals/derivative-rules-map/,visual-guide
/subjects/math/calculus/derivative-applications/when-not-lhopital/,textbook-lesson,exact_title,When Not to Use L'Hopital's Rule — Unit 2B,471,1,/subjects/math/calculus/derivative-applications/when-not-lhopital/,textbook-lesson
/subjects/math/calculus/derivative-applications/when-not-lhopital/,textbook-lesson,short_title,When Not to Use L Hopital s Rule,142,1,/subjects/math/calculus/derivative-applications/when-not-lhopital/,textbook-lesson
/subjects/math/calculus/derivative-applications/when-not-lhopital/,textbook-lesson,slug_without_hyphens,when not lhopital,93,1,/subjects/math/calculus/derivative-applications/when-not-lhopital/,textbook-lesson
/subjects/math/calculus/derivative-applications/when-not-lhopital/,textbook-lesson,primary_concept,derivative,202,155,/glossary/math/derivative/,glossary-term
/subjects/math/calculus/derivative-applications/when-not-lhopital/,textbook-lesson,primary_skill,textbook lesson derivative,318,122,/subjects/math/calculus/formula-sheets/derivative-rules/,formula-sheet
/subjects/math/calculus/derivative-applications/why-linear-approximation-works/,textbook-lesson,exact_title,Why a Tangent Line Can Approximate a Curve — Unit 2B,439,1,/subjects/math/calculus/derivative-applications/why-linear-approximation-works/,textbook-lesson
/subjects/math/calculus/derivative-applications/why-linear-approximation-works/,textbook-lesson,short_title,Why a Tangent Line Can Approximate a Curve,120,1,/subjects/math/calculus/derivative-applications/why-linear-approximation-works/,textbook-lesson
/subjects/math/calculus/derivative-applications/why-linear-approximation-works/,textbook-lesson,slug_without_hyphens,why linear approximation works,100,1,/subjects/math/calculus/derivative-applications/why-linear-approximation-works/,textbook-lesson
/subjects/math/calculus/derivative-applications/why-linear-approximation-works/,textbook-lesson,primary_concept,derivative,202,156,/glossary/math/derivative/,glossary-term
/subjects/math/calculus/derivative-applications/why-linear-approximation-works/,textbook-lesson,primary_skill,textbook lesson derivative,318,123,/subjects/math/calculus/formula-sheets/derivative-rules/,formula-sheet
/subjects/math/calculus/derivative-applications/why-related-rates-feel-hard/,textbook-lesson,exact_title,Why Related-Rates Problems Feel Hard — Unit 2B,393,1,/subjects/math/calculus/derivative-applications/why-related-rates-feel-hard/,textbook-lesson
/subjects/math/calculus/derivative-applications/why-related-rates-feel-hard/,textbook-lesson,short_title,Why Related-Rates Problems Feel Hard,74,1,/subjects/math/calculus/derivative-applications/why-related-rates-feel-hard/,textbook-lesson
/subjects/math/calculus/derivative-applications/why-related-rates-feel-hard/,textbook-lesson,slug_without_hyphens,why related rates feel hard,34,1,/subjects/math/calculus/derivative-applications/why-related-rates-feel-hard/,textbook-lesson
/subjects/math/calculus/derivative-applications/why-related-rates-feel-hard/,textbook-lesson,primary_concept,derivative,202,157,/glossary/math/derivative/,glossary-term
/subjects/math/calculus/derivative-applications/why-related-rates-feel-hard/,textbook-lesson,primary_skill,textbook lesson derivative,318,124,/subjects/math/calculus/formula-sheets/derivative-rules/,formula-sheet
/subjects/math/calculus/derivatives/advanced-chain-rule-linear-maps/,textbook-lesson,exact_title,The Chain Rule as Composition of Local Linear Maps — Unit 2A,448,1,/subjects/math/calculus/derivatives/advanced-chain-rule-linear-maps/,textbook-lesson
/subjects/math/calculus/derivatives/advanced-chain-rule-linear-maps/,textbook-lesson,short_title,The Chain Rule as Composition of Local Linear Maps,168,1,/subjects/math/calculus/derivatives/advanced-chain-rule-linear-maps/,textbook-lesson
/subjects/math/calculus/derivatives/advanced-chain-rule-linear-maps/,textbook-lesson,slug_without_hyphens,advanced chain rule linear maps,134,1,/subjects/math/calculus/derivatives/advanced-chain-rule-linear-maps/,textbook-lesson
/subjects/math/calculus/derivatives/advanced-chain-rule-linear-maps/,textbook-lesson,primary_concept,chain-rule,53,17,/glossary/math/chain-rule/,glossary-term
/subjects/math/calculus/derivatives/advanced-chain-rule-linear-maps/,textbook-lesson,primary_skill,textbook lesson chain-rule,242,18,/subjects/math/calculus/worksheets/chain-rule/,worksheet
/subjects/math/calculus/derivatives/advanced-darboux-derivatives/,textbook-lesson,exact_title,Darboux's Theorem: Derivatives Cannot Jump — Unit 2A,401,1,/subjects/math/calculus/derivatives/advanced-darboux-derivatives/,textbook-lesson
/subjects/math/calculus/derivatives/advanced-darboux-derivatives/,textbook-lesson,short_title,Darboux s Theorem: Derivatives Cannot Jump,182,1,/subjects/math/calculus/derivatives/advanced-darboux-derivatives/,textbook-lesson
/subjects/math/calculus/derivatives/advanced-darboux-derivatives/,textbook-lesson,slug_without_hyphens,advanced darboux derivatives,167,1,/subjects/math/calculus/derivatives/advanced-darboux-derivatives/,textbook-lesson
