lessonId,lessonPath,category,decision,targetId,targetPath,relationshipType,placement,anchorText,approvalBasis,confidence,deferReason
textbook-lesson.calc-1-unit-2b-derivative-applications-optimization-closed-interval,/subjects/math/calculus/derivative-applications/optimization-closed-interval/,practice,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.calc-1-unit-2b-derivative-applications-optimization-closed-interval,/subjects/math/calculus/derivative-applications/optimization-closed-interval/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.calc-1-unit-2b-derivative-applications-optimization-closed-interval,/subjects/math/calculus/derivative-applications/optimization-closed-interval/,worked-example,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.calc-1-unit-2b-derivative-applications-optimization-closed-interval,/subjects/math/calculus/derivative-applications/optimization-closed-interval/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.calc-1-unit-2b-derivative-applications-optimization-closed-interval,/subjects/math/calculus/derivative-applications/optimization-closed-interval/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.calc-1-unit-2b-derivative-applications-optimization-concept-quiz,/subjects/math/calculus/derivative-applications/optimization-concept-quiz/,practice,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.calc-1-unit-2b-derivative-applications-optimization-concept-quiz,/subjects/math/calculus/derivative-applications/optimization-concept-quiz/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.calc-1-unit-2b-derivative-applications-optimization-concept-quiz,/subjects/math/calculus/derivative-applications/optimization-concept-quiz/,worked-example,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.calc-1-unit-2b-derivative-applications-optimization-concept-quiz,/subjects/math/calculus/derivative-applications/optimization-concept-quiz/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.calc-1-unit-2b-derivative-applications-optimization-concept-quiz,/subjects/math/calculus/derivative-applications/optimization-concept-quiz/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.calc-1-unit-2b-derivative-applications-optimization-geometry,/subjects/math/calculus/derivative-applications/optimization-geometry/,practice,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.calc-1-unit-2b-derivative-applications-optimization-geometry,/subjects/math/calculus/derivative-applications/optimization-geometry/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.calc-1-unit-2b-derivative-applications-optimization-geometry,/subjects/math/calculus/derivative-applications/optimization-geometry/,worked-example,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.calc-1-unit-2b-derivative-applications-optimization-geometry,/subjects/math/calculus/derivative-applications/optimization-geometry/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.calc-1-unit-2b-derivative-applications-optimization-geometry,/subjects/math/calculus/derivative-applications/optimization-geometry/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.calc-1-unit-2b-derivative-applications-optimization-modeling,/subjects/math/calculus/derivative-applications/optimization-modeling/,practice,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.calc-1-unit-2b-derivative-applications-optimization-modeling,/subjects/math/calculus/derivative-applications/optimization-modeling/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.calc-1-unit-2b-derivative-applications-optimization-modeling,/subjects/math/calculus/derivative-applications/optimization-modeling/,worked-example,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.calc-1-unit-2b-derivative-applications-optimization-modeling,/subjects/math/calculus/derivative-applications/optimization-modeling/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.calc-1-unit-2b-derivative-applications-optimization-modeling,/subjects/math/calculus/derivative-applications/optimization-modeling/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.calc-1-unit-2b-derivative-applications-optimization-review,/subjects/math/calculus/derivative-applications/optimization-review/,practice,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.calc-1-unit-2b-derivative-applications-optimization-review,/subjects/math/calculus/derivative-applications/optimization-review/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.calc-1-unit-2b-derivative-applications-optimization-review,/subjects/math/calculus/derivative-applications/optimization-review/,worked-example,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.calc-1-unit-2b-derivative-applications-optimization-review,/subjects/math/calculus/derivative-applications/optimization-review/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.calc-1-unit-2b-derivative-applications-optimization-review,/subjects/math/calculus/derivative-applications/optimization-review/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.calc-1-unit-2b-derivative-applications-other-indeterminate-forms,/subjects/math/calculus/derivative-applications/other-indeterminate-forms/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.calc-1-unit-2b-derivative-applications-other-indeterminate-forms,/subjects/math/calculus/derivative-applications/other-indeterminate-forms/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.calc-1-unit-2b-derivative-applications-other-indeterminate-forms,/subjects/math/calculus/derivative-applications/other-indeterminate-forms/,worked-example,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.calc-1-unit-2b-derivative-applications-other-indeterminate-forms,/subjects/math/calculus/derivative-applications/other-indeterminate-forms/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.calc-1-unit-2b-derivative-applications-other-indeterminate-forms,/subjects/math/calculus/derivative-applications/other-indeterminate-forms/,tool-or-visual,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.calc-1-unit-2b-derivative-applications-position-velocity-acceleration,/subjects/math/calculus/derivative-applications/position-velocity-acceleration/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.calc-1-unit-2b-derivative-applications-position-velocity-acceleration,/subjects/math/calculus/derivative-applications/position-velocity-acceleration/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.calc-1-unit-2b-derivative-applications-position-velocity-acceleration,/subjects/math/calculus/derivative-applications/position-velocity-acceleration/,worked-example,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.calc-1-unit-2b-derivative-applications-position-velocity-acceleration,/subjects/math/calculus/derivative-applications/position-velocity-acceleration/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.calc-1-unit-2b-derivative-applications-position-velocity-acceleration,/subjects/math/calculus/derivative-applications/position-velocity-acceleration/,tool-or-visual,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.calc-1-unit-2b-derivative-applications-practice-exam-a-answer-key,/subjects/math/calculus/derivative-applications/practice-exam-a-answer-key/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.calc-1-unit-2b-derivative-applications-practice-exam-a-answer-key,/subjects/math/calculus/derivative-applications/practice-exam-a-answer-key/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.calc-1-unit-2b-derivative-applications-practice-exam-a-answer-key,/subjects/math/calculus/derivative-applications/practice-exam-a-answer-key/,worked-example,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.calc-1-unit-2b-derivative-applications-practice-exam-a-answer-key,/subjects/math/calculus/derivative-applications/practice-exam-a-answer-key/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.calc-1-unit-2b-derivative-applications-practice-exam-a-answer-key,/subjects/math/calculus/derivative-applications/practice-exam-a-answer-key/,tool-or-visual,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.calc-1-unit-2b-derivative-applications-practice-exam-a,/subjects/math/calculus/derivative-applications/practice-exam-a/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.calc-1-unit-2b-derivative-applications-practice-exam-a,/subjects/math/calculus/derivative-applications/practice-exam-a/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
