url,conceptId,queryFamily,intent,modifiers,courseLevel,primaryUrl,isPrimaryOwner,primaryRole,secondaryUrls,currentCompetitors,currentTitle,currentH1,proposedH1,proposedSeoTitle,proposedDescription,canonicalUrl,canonicalPolicy,indexPolicy,action,redirectFrom,collisionScore,gscQueryOverlap,gscImpressions,googleSelectedCanonical,backlinkEquity,branch2Needed,branch3Needed,status,notes,verification,lessonId,pageRole
/subjects/math/algebra/functions/relations-and-functions/,concept.math.define-a-function-as-exactly-one-output-for-each-allowed-input,relations and functions,learn-deep,,algebra,/subjects/math/algebra/functions/relations-and-functions/,true,textbook-lesson,,,Relations and functions | Unit A12 | Better Grades,Relations and functions,Relations and functions,Relations and functions | Unit A12 | Better Grades,Define a function as exactly one output for each allowed input. Part of BetterGrades Algebra Unit A12: Functions as a Unifying Language.,https://bettergrades.net/subjects/math/algebra/functions/relations-and-functions/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=4,textbook-lesson.math.algebra.a12-1,textbook-lesson
/subjects/math/algebra/functions/review/,concept.math.functions-as-a-unifying-language,functions as a unifying language: cumulative review,assessment,review,algebra,/subjects/math/algebra/functions/review/,true,assessment,,,Functions as a Unifying Language: cumulative review | Unit A12 | Better Grades,Functions as a Unifying Language: cumulative review,Functions as a Unifying Language: cumulative review,Functions as a Unifying Language: cumulative review | Unit A12 | Better Grades,"Functions as a Unifying Language: cumulative review for Functions as a Unifying Language, with an explicit attempt-first assessment blueprint. Part of BetterGrades Algebra Unit A12: Functions as a Unifying Language.",https://bettergrades.net/subjects/math/algebra/functions/review/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=3,,assessment
/subjects/math/algebra/functions/solving-f-x-k/,concept.math.find-every-input-that-produces-a-requested-output,solving f(x)=k,method-instruction,solving f x k,algebra,/subjects/math/algebra/functions/solving-f-x-k/,true,textbook-lesson,,,Solving f(x)=k | Unit A12 | Better Grades,Solving f(x)=k,Solving f(x)=k,Solving f(x)=k | Unit A12 | Better Grades,Find every input that produces a requested output. Part of BetterGrades Algebra Unit A12: Functions as a Unifying Language.,https://bettergrades.net/subjects/math/algebra/functions/solving-f-x-k/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=5,textbook-lesson.math.algebra.a12-3,textbook-lesson
/subjects/math/algebra/inequalities-absolute-value/,concept.math.inequalities-absolute-value-and-formulas,"unit a3: inequalities, absolute value, and formulas",navigation-hub,inequalities absolute value,algebra,/subjects/math/algebra/inequalities-absolute-value/,true,unit-hub,,,"Unit A3: Inequalities, Absolute Value, and Formulas | Better Grades","Unit A3: Inequalities, Absolute Value, and Formulas","Unit A3: Inequalities, Absolute Value, and Formulas","Unit A3: Inequalities, Absolute Value, and Formulas | Better Grades","Extend algebra from exact equality to ranges, distance conditions, and reusable formulas. How do we describe all values satisfying a condition? Part of BetterGrades Algebra Unit A3: Inequalities, Absolute Value, and Formulas.",https://bettergrades.net/subjects/math/algebra/inequalities-absolute-value/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=14,,unit-hub
/subjects/math/algebra/inequalities-absolute-value/absolute-value-as-distance/,concept.math.interpret-x-a-as-the-distance-from-a-center-a,absolute value as distance,learn-deep,,algebra,/subjects/math/algebra/inequalities-absolute-value/absolute-value-as-distance/,true,textbook-lesson,,,Absolute value as distance | Unit A3 | Better Grades,Absolute value as distance,Absolute value as distance,Absolute value as distance | Unit A3 | Better Grades,"Interpret |x-a| as the distance from a center a. Part of BetterGrades Algebra Unit A3: Inequalities, Absolute Value, and Formulas.",https://bettergrades.net/subjects/math/algebra/inequalities-absolute-value/absolute-value-as-distance/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=5,textbook-lesson.math.algebra.a3-6,textbook-lesson
/subjects/math/algebra/inequalities-absolute-value/absolute-value-equations-and-inequalities/,concept.math.derive-point-interval-or-exterior-solutions-from-distance-meaning,absolute-value equations and inequalities,learn-deep,absolute value equations and inequalities,algebra,/subjects/math/algebra/inequalities-absolute-value/absolute-value-equations-and-inequalities/,true,textbook-lesson,,,Absolute-value equations and inequalities | Unit A3 | Better Grades,Absolute-value equations and inequalities,Absolute-value equations and inequalities,Absolute-value equations and inequalities | Unit A3 | Better Grades,"Derive point, interval, or exterior solutions from distance meaning. Part of BetterGrades Algebra Unit A3: Inequalities, Absolute Value, and Formulas.",https://bettergrades.net/subjects/math/algebra/inequalities-absolute-value/absolute-value-equations-and-inequalities/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=5,textbook-lesson.math.algebra.a3-7,textbook-lesson
/subjects/math/algebra/inequalities-absolute-value/compound-inequalities/,concept.math.interpret-and-solve-intersections-and-unions-of-conditions,compound inequalities,learn-deep,,algebra,/subjects/math/algebra/inequalities-absolute-value/compound-inequalities/,true,textbook-lesson,,,Compound inequalities | Unit A3 | Better Grades,Compound inequalities,Compound inequalities,Compound inequalities | Unit A3 | Better Grades,"Interpret and solve intersections and unions of conditions. Part of BetterGrades Algebra Unit A3: Inequalities, Absolute Value, and Formulas.",https://bettergrades.net/subjects/math/algebra/inequalities-absolute-value/compound-inequalities/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=6,textbook-lesson.math.algebra.a3-5,textbook-lesson
/subjects/math/algebra/inequalities-absolute-value/inequalities-and-truth-sets/,concept.math.interpret-an-inequality-as-a-condition-satisfied-by-a-region-of-values,inequalities and truth sets,learn-deep,,algebra,/subjects/math/algebra/inequalities-absolute-value/inequalities-and-truth-sets/,true,textbook-lesson,,,Inequalities and truth sets | Unit A3 | Better Grades,Inequalities and truth sets,Inequalities and truth sets,Inequalities and truth sets | Unit A3 | Better Grades,"Interpret an inequality as a condition satisfied by a region of values. Part of BetterGrades Algebra Unit A3: Inequalities, Absolute Value, and Formulas.",https://bettergrades.net/subjects/math/algebra/inequalities-absolute-value/inequalities-and-truth-sets/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=4,textbook-lesson.math.algebra.a3-1,textbook-lesson
/subjects/math/algebra/inequalities-absolute-value/interval-notation-and-endpoint-meaning/,concept.math.translate-among-inequalities-number-line-graphs-and-interval-notation,interval notation and endpoint meaning,learn-deep,,algebra,/subjects/math/algebra/inequalities-absolute-value/interval-notation-and-endpoint-meaning/,true,textbook-lesson,,,Interval notation and endpoint meaning | Unit A3 | Better Grades,Interval notation and endpoint meaning,Interval notation and endpoint meaning,Interval notation and endpoint meaning | Unit A3 | Better Grades,"Translate among inequalities, number-line graphs, and interval notation. Part of BetterGrades Algebra Unit A3: Inequalities, Absolute Value, and Formulas.",https://bettergrades.net/subjects/math/algebra/inequalities-absolute-value/interval-notation-and-endpoint-meaning/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=5,textbook-lesson.math.algebra.a3-4,textbook-lesson
/subjects/math/algebra/inequalities-absolute-value/literal-equations-and-formulas/,concept.math.isolate-a-specified-variable-while-preserving-the-relationship-and-units,literal equations and formulas,learn-deep,,algebra,/subjects/math/algebra/inequalities-absolute-value/literal-equations-and-formulas/,true,textbook-lesson,,,Literal equations and formulas | Unit A3 | Better Grades,Literal equations and formulas,Literal equations and formulas,Literal equations and formulas | Unit A3 | Better Grades,"Isolate a specified variable while preserving the relationship and units. Part of BetterGrades Algebra Unit A3: Inequalities, Absolute Value, and Formulas.",https://bettergrades.net/subjects/math/algebra/inequalities-absolute-value/literal-equations-and-formulas/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=4,textbook-lesson.math.algebra.a3-8,textbook-lesson
/subjects/math/algebra/inequalities-absolute-value/mastery-check/,concept.math.inequalities-absolute-value-and-formulas,"inequalities, absolute value, and formulas: mastery check",assessment,mastery check,algebra,/subjects/math/algebra/inequalities-absolute-value/mastery-check/,true,assessment,,,"Inequalities, Absolute Value, and Formulas: mastery check | Unit A3 | Better Grades","Inequalities, Absolute Value, and Formulas: mastery check","Inequalities, Absolute Value, and Formulas: mastery check","Inequalities, Absolute Value, and Formulas: mastery check | Unit A3 | Better Grades","Inequalities, Absolute Value, and Formulas: mastery check for Inequalities, Absolute Value, and Formulas, with an explicit attempt-first assessment blueprint. Part of BetterGrades Algebra Unit A3: Inequalities, Absolute Value, and Formulas.",https://bettergrades.net/subjects/math/algebra/inequalities-absolute-value/mastery-check/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=4,,assessment
/subjects/math/algebra/inequalities-absolute-value/mastery-check/answer-key/,concept.math.inequalities-absolute-value-and-formulas,"inequalities, absolute value, and formulas: mastery answer key",answer-key,answer key,algebra,/subjects/math/algebra/inequalities-absolute-value/mastery-check/answer-key/,true,assessment,,,"Inequalities, Absolute Value, and Formulas: mastery answer key | Unit A3 | Better Grades","Inequalities, Absolute Value, and Formulas: mastery answer key","Inequalities, Absolute Value, and Formulas: mastery answer key","Inequalities, Absolute Value, and Formulas: mastery answer key | Unit A3 | Better Grades","Inequalities, Absolute Value, and Formulas: mastery answer key for Inequalities, Absolute Value, and Formulas, with an explicit attempt-first assessment blueprint. Part of BetterGrades Algebra Unit A3: Inequalities, Absolute Value, and Formulas.",https://bettergrades.net/subjects/math/algebra/inequalities-absolute-value/mastery-check/answer-key/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=4,,assessment
/subjects/math/algebra/inequalities-absolute-value/practice/,concept.math.inequalities-absolute-value-and-formulas,"inequalities, absolute value, and formulas: mixed practice",assessment,practice,algebra,/subjects/math/algebra/inequalities-absolute-value/practice/,true,assessment,,,"Inequalities, Absolute Value, and Formulas: mixed practice | Unit A3 | Better Grades","Inequalities, Absolute Value, and Formulas: mixed practice","Inequalities, Absolute Value, and Formulas: mixed practice","Inequalities, Absolute Value, and Formulas: mixed practice | Unit A3 | Better Grades","Inequalities, Absolute Value, and Formulas: mixed practice for Inequalities, Absolute Value, and Formulas, with an explicit attempt-first assessment blueprint. Part of BetterGrades Algebra Unit A3: Inequalities, Absolute Value, and Formulas.",https://bettergrades.net/subjects/math/algebra/inequalities-absolute-value/practice/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=11,,assessment
