path,pageType,status,contentType,canonical,robots,title,metaDescription,h1Count,mainCount,imageCount,missingAltCount,textLength,textFingerprint,mainTextLength,mainTextFingerprint
"/subjects/math/calculus/derivative-applications/manufacturing-tolerance/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/manufacturing-tolerance/","index, follow","Manufacturing Tolerances and Error Propagation | Unit 2B | Better Grades","Learn manufacturing tolerances and error propagation with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","1","0","8018","08dc19ee3b71da4fc1e11a2217688bac1aeea2d43cb09b6541431373d6898a92","4263","b64ddfcd9507e77f9dbe128c4babe3da4868b284faa9a1f5678d6045b16133a5"
"/subjects/math/calculus/derivative-applications/marginal-analysis/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/marginal-analysis/","index, follow","Marginal Cost, Revenue, Profit, and Elasticity | Unit 2B | Better Grades","Learn marginal cost, revenue, profit, and elasticity with clear exposition, guided derivations, worked examples, visuals, checks, and interpretation. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","1","0","8494","67fbc5a0f6e6d192950268b0692736fefe7188a01e0a8cde200d9ca7b5867af9","4752","995eddee5169f02d586780ad0fe8907bc7a1e3c10f7bad6f4a652f29704cb7b2"
"/subjects/math/calculus/derivative-applications/modeling-studio-review/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/modeling-studio-review/","index, follow","Derivative Applications Modeling Studio Review | Unit 2B | Better Grades","Review derivative applications modeling studio review with mixed practice and links back to the exact lessons behind each skill. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","0","0","7002","c35e092ba127b98709edf6501399c012286ca5bbf48369f43b9bce2ecbf2f108","3030","1c978070ed1c4a01233e7ffdf8bc0c9335b8f70be1417f2ea648fe0bb697e677"
"/subjects/math/calculus/derivative-applications/advanced-notes/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/advanced-notes/","index, follow","Advanced Notes: Analysis Behind the Applications | Unit 2B | Better Grades","Explore advanced notes: analysis behind the applications in an optional advanced note connecting Calculus I to later analysis and mathematical theory. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","0","0","5097","c5fdc6e8cc571f1e7b61b212fe5a63c3c7a0b0e48ca841f54ecaeae4a1af68aa","1459","a7fbb63ee0b8d1f7a0ad9afd6e0452363a959d54d6947ce11dea133ac025fb6a"
"/subjects/math/calculus/derivative-applications/advanced-sensitivity-elasticity/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/advanced-sensitivity-elasticity/","index, follow","Sensitivity, Elasticity, and Condition Numbers | Unit 2B | Better Grades","Explore sensitivity, elasticity, and condition numbers in an optional advanced note connecting Calculus I to later analysis and mathematical theory. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","1","0","7025","f8891be36dcc5ea5c9670c4be8ce61496571a11ecf2667047f06c1f01cc9c419","3506","42792aff10de67e7c6c501b9a895bdb197771abdf3aae16bae645590fb75a078"
"/subjects/math/calculus/derivative-applications/advanced-newton-convergence/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/advanced-newton-convergence/","index, follow","Newton's Method: Convergence and Failure Modes | Unit 2B | Better Grades","Explore newton's method: convergence and failure modes in an optional advanced note connecting Calculus I to later analysis and mathematical theory. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","1","0","7877","f5e594ab246cae4afb2c79fe611b799bfa0f73cc179c417a0f8218367fd5c9b8","4182","0aa3f0496c3518e782c9e6af700b275079c712aae272d114bf17da5b49f0846c"
"/subjects/math/calculus/derivative-applications/advanced-convexity/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/advanced-convexity/","index, follow","Convexity, Tangent Inequalities, and Global Minima | Unit 2B | Better Grades","Explore convexity, tangent inequalities, and global minima in an optional advanced note connecting Calculus I to later analysis and mathematical theory. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","1","0","7412","71b605ff75dfffaa71e8c65f7f97e7ef263c0c181719489f2d8ae7984c2ac5a8","3821","dae7964f8656ef1b0d94bb5be3a03a4e3bc70ae7e1e4e6773c17d7fb9ad7a34c"
"/subjects/math/calculus/derivative-applications/advanced-cauchy-mvt/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/advanced-cauchy-mvt/","index, follow","Cauchy's Mean Value Theorem and L'Hopital's Rule | Unit 2B | Better Grades","Explore cauchy's mean value theorem and l'hopital's rule in an optional advanced note connecting Calculus I to later analysis and mathematical theory. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","1","0","7003","9e59c7ed72e2f5e5b252b8847ee4d98c6c3410f7804dbd47cce20b0b45b1ac16","3398","a38ad2d7415f459b4ea08ebf82db52051390f70dcbe074af80544ebc27d1900a"
"/subjects/math/calculus/derivative-applications/unit-2b-review/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/unit-2b-review/","index, follow","Unit 2B Review: Applications of Derivatives | Better Grades","Review unit 2b review: applications of derivatives and optimization with mixed practice and links back to the exact lessons behind each skill. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","0","0","6114","03b93482cbcc2f6033a2ead05afe0707a90e0367eda0730967fa55215787ed3c","2381","40b850f749fa84de6f237c0c304f71523dab684c9102ee6bdd1a9e3f5876c13a"
"/subjects/math/calculus/derivative-applications/common-errors/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/common-errors/","index, follow","Common Derivative Application and Optimization Errors | Unit 2B | Better Grades","Review common derivative application and optimization errors with mixed practice and links back to the exact lessons behind each skill. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","0","0","5988","e4e2a7be1363182682ebff33f0b6d80e66ca261daf127d3a7ed7f6085dba8617","2312","b19dce8194c1b0ec6745d9293232a14e277895c4dac3a241d537132b09dbc662"
"/subjects/math/calculus/derivative-applications/cumulative-practice/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/cumulative-practice/","index, follow","Unit 2B Cumulative Applications Practice | Better Grades","Practice unit 2b cumulative applications practice with mixed problems, staged guidance, and source-linked solutions. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","0","0","12397","9c7e6c434981c6efda648e29f83c5c9af84006f762dc54f1b7c2fe5281bc1dc4","7371","a4673813a0780a7d886e2691109f48123fe98d76ffe09fca05b291179dfffa38"
"/subjects/math/calculus/derivative-applications/practice-exam-a/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/practice-exam-a/","index, follow","Unit 2B Practice Exam A | Better Grades","Complete Unit 2B Practice Exam A as a cumulative Calculus I assessment, then use the separately published answer key for review.","1","1","0","0","6825","ac22270b7c153309646a322064d62c7a6e14bd1462e16de2d449104d9cce1815","3028","1b10d743a9d147cbaa3ed7d4a3e62695714be0b7e483727db5b01bd001d81975"
"/subjects/math/calculus/derivative-applications/practice-exam-b/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/practice-exam-b/","index, follow","Unit 2B Practice Exam B | Better Grades","Complete Unit 2B Practice Exam B as a cumulative Calculus I assessment, then use the separately published answer key for review.","1","1","0","0","6815","a1dc810798fe6b174a18130ad29dc0eaf39304806ba87774c752643f90559cf2","3087","69912b4ff804d35b55eeb982e26a1db4ff0e1134f59c6672485ae6c829c9a674"
"/subjects/math/calculus/derivative-applications/reference/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/reference/","index, follow","Unit 2B Formula and Strategy Reference | Better Grades","Use this applications of derivatives reference for formulas, notation, domains, units, and problem-solving strategy. Part of Calculus I Unit 2B: Applications of Derivatives.","1","1","0","0","5848","3712dc705a32f2ae4e93bcc644ca15f8f47ca900498d36002e173dc1d2a2f0ac","2197","1e76ac0571d463e48464ed7280ea2431b68b25290090fbc834bb82d8dfcee175"
"/subjects/math/calculus/derivative-applications/practice-exam-a-answer-key/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/practice-exam-a-answer-key/","index, follow","Unit 2B Practice Exam A Answer Key | Better Grades","Review complete source-verified answers and solution guidance for Unit 2B Practice Exam A.","1","1","0","0","6110","14dbee5b60efd222eb5723049cb7549e71f05c1cf1940b16d903dd05a06e03cd","2222","45187bde896fac9de750af2b1e8200e756a1e9f43d66bb57017a779266f6b202"
"/subjects/math/calculus/derivative-applications/practice-exam-b-answer-key/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/derivative-applications/practice-exam-b-answer-key/","index, follow","Unit 2B Practice Exam B Answer Key | Better Grades","Review complete source-verified answers and solution guidance for Unit 2B Practice Exam B.","1","1","0","0","6684","10cc231f7e22eecc5490a0b86f1f0a66689801c4c75443c6c6a676846e97b054","2818","280dab0c7afee7ed08e3f6a9e777e40d767df0ee3aa8fb0c79b970bc0e93cf5d"
"/subjects/math/calculus/integrals/","subject-or-article","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/integrals/","index, follow","Unit 3A: Integral Foundations and Techniques | Better Grades","Learn Unit 3A: Integral Foundations and Techniques: antiderivatives, definite integrals, techniques, modeling, worked examples, checks, reviews, and practice.","1","1","0","0","12990","2967116634b5f4ebfc257f0a0f81a0d7e6b73e47eaa0572837c04df6f4d944fc","7443","54c56ecd5a1ea4fc5509ca05f0b668360290a43f1b7605cfe8314ab70dbef30e"
"/subjects/math/calculus/integrals/antiderivatives/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/integrals/antiderivatives/","index, follow","Antiderivatives: Reversing a Derivative | Unit 3A | Better Grades","Learn Antiderivatives: Reversing a Derivative through clear explanation, worked examples, visual reasoning, checks, and connected integral-calculus practice. Part of Calculus I Unit 3A: Integral Foundations and Techniques.","1","1","0","0","7861","a64dfd441ead27e3202d2b448adc390007fc9184d23fa9af437c9b0045cc15eb","4067","26a27368ff5d5411ad87451ae8967ff0b7914c32c45ffdb518b36474a6d17ad7"
"/subjects/math/calculus/integrals/indefinite-integrals-and-c/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/integrals/indefinite-integrals-and-c/","index, follow","Indefinite Integrals and the Constant of Integration | Unit 3A | Better Grades","Learn Indefinite Integrals and the Constant of Integration through clear explanation, worked examples, visual reasoning, checks, and connected integral-calculus practice. Part of Calculus I Unit 3A: Integral Foundations and Techniques.","1","1","0","0","7442","7aae137c3ef7ec57c61e2bdbf24dab211f6e80fd0789239c20f22c91215d606c","3683","14abc5840c0bace0c50f31df25a77862b407933c3e2c0fee19c8794723c82098"
"/subjects/math/calculus/integrals/initial-value-problems/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/integrals/initial-value-problems/","index, follow","Initial-Value Problems and Recovering a Function | Unit 3A | Better Grades","Learn Initial-Value Problems and Recovering a Function through clear explanation, worked examples, visual reasoning, checks, and connected integral-calculus practice. Part of Calculus I Unit 3A: Integral Foundations and Techniques.","1","1","0","0","7497","207097fe06cce1265906d301dc6158f4696629efb5e6f9ff92ab4aa901a88c6d","3802","42bfdb0d343680283dde6faba35ae10ef808cfbb8512dea3a4ff1f5db052a4dc"
"/subjects/math/calculus/integrals/rates-to-total-change/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/integrals/rates-to-total-change/","index, follow","From a Rate to Total Change | Unit 3A | Better Grades","Learn From a Rate to Total Change through clear explanation, worked examples, visual reasoning, checks, and connected integral-calculus practice. Part of Calculus I Unit 3A: Integral Foundations and Techniques.","1","1","1","0","8037","e3b9d62d9f2ddc1e726071d37ae72421111ad78b6727126b60fb7609fb65ec6b","4440","5fe8717eaafc396c8dbebafbf3987229dd4c27e7bd1d21ae66379eca3cacaf86"
"/subjects/math/calculus/integrals/displacement-and-distance/","lesson","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/calculus/integrals/displacement-and-distance/","index, follow","Displacement, Distance, and Signed Accumulation | Unit 3A | Better Grades","Learn Displacement, Distance, and Signed Accumulation through clear explanation, worked examples, visual reasoning, checks, and connected integral-calculus practice. Part of Calculus I Unit 3A: Integral Foundations and Techniques.","1","1","0","0","7029","78878a34f24c9640a9c84fa274e30d4289cb8f9f05fde8218f65885e7ca97f7c","3388","b254ee881130ea4f554a497b910440665e71d6db13c365b9316b5a095cda4a7f"
